n	k	approx	t_approx	exact	t_exact
2615673	1224042	0.282556048042645	906	0.28255604804266177	1411731317
8381290	4400380	0.3264779374853414	838	0.32647793748534315	5005341140
5814047	1153759	0.10652578589170714	793	0.10652578589170965	1325092642
7581311	33961	0.002243202006147249	723	0.002243202006339256	36334714
544473	39568	0.037250626617069016	663	0.037250626617361324	44182693
9325028	7426329	0.5930907695049032	887	0.5930907695049061	8274999206
5986652	5075556	0.6620538239107013	610	0.66205382391071	5825409123
7791366	91361	0.005886079925658261	643	0.0058860799256154235	105411010
46598	24299	0.3236571745240606	711	0.3236571745833465	26415279
2147384	584594	0.150487977198156	547	0.15048797719817467	670803968
3018523	2147128	0.49577072610466777	621	0.4957707261046878	2422784676
6833347	1189599	0.092586473426437	676	0.09258647342643189	1321099969
4334635	3233527	0.533366985620316	702	0.5333669856203269	3553333804
7973396	4881635	0.39998785503175704	729	0.3999878550317595	5460261848
8638223	7925036	0.7755421392683961	757	0.7755421392684034	9113596558
8785556	803951	0.04721740791713536	759	0.047217407917133386	925625402
4981522	3254609	0.4378767514673222	796	0.4378767514673281	3771024599
4179605	1363161	0.18441946080675975	566	0.18441946080676525	1482587548
5565868	3772450	0.4615969136869402	624	0.4615969136869459	4200507665
4597863	440596	0.049521516029083834	664	0.04952151602908505	508119156
2040680	145255	0.036465923118672694	654	0.036465923118695606	122737117
7028875	4180316	0.38453064389384495	754	0.3845306438938471	4772820006
6885992	6165818	0.7362923173246643	765	0.7362923173246736	6988874540
8588287	3948119	0.2764368838954674	725	0.2764368838954681	4415580004
4761087	1722296	0.20776312390113882	769	0.2077631239011428	1987021145
9102264	8361824	0.7778249621626419	755	0.7778249621626484	9269208165
8660348	7733383	0.7321495223939468	884	0.7321495223939525	8807086433
801070	752516	0.8191273181941279	828	0.8191273181952641	868490747
8864646	5889382	0.44846350152246917	800	0.44846350152247105	6674247091
2465169	1913445	0.568363537097208	751	0.5683635370972455	2055085240
8314915	4036178	0.2956795404264988	762	0.29567954042649974	4476300029
5410969	3086883	0.3637310122147882	745	0.3637310122147933	3456490366
7299539	5484780	0.5394733429076825	795	0.5394733429076864	6254385121
933755	658883	0.48982904717913645	715	0.4898290471793472	690577212
4872281	1374355	0.15656108107845101	895	0.1565610810784575	1559327451
7129975	3952412	0.35024879493268	787	0.35024879493268296	4478452279
4904857	3910207	0.5941254530897734	770	0.5941254530897835	4520476461
3054478	1584442	0.321484065637634	921	0.3214840656376468	1847271072
8751516	1204843	0.07223249667128184	802	0.07223249667128608	1383397658
3740497	2972936	0.591101591468391	808	0.5911015914684082	3408276177
9105713	7972526	0.7038063354650956	772	0.7038063354651002	9377398355
1539669	782447	0.31321271140423856	697	0.3132127114042923	886432639
5713839	1617970	0.1572373350295624	636	0.15723733502956438	1849375936
2234947	2170422	0.8946124391923207	702	0.894612439192618	2622664017
7134165	2799483	0.22852114082985886	887	0.228521140829862	3143350904
2595596	1904825	0.5199470936959596	673	0.519947093695989	2233856581
8881234	1269479	0.07514154464402945	710	0.0751415446440254	1382205205
3518393	2096207	0.385447666629661	766	0.38544766662967256	2480513336
8117856	3725455	0.27585519591324814	833	0.27585519591325036	4191417933
4018528	876159	0.11793405789924993	720	0.11793405789925594	1068730982
5185418	113283	0.011003748867846608	878	0.011003748867875125	116190894
1753650	1133271	0.43115953558163056	777	0.43115953558168224	1351092550
1805199	985410	0.3432946188023057	732	0.3432946188023466	1111880467
3237938	2710669	0.6469569439337659	780	0.6469569439337945	3216459203
2494687	894525	0.2056508289058001	723	0.20565082890581773	953997520
8573568	4653751	0.34078951870184226	617	0.34078951870184365	5304344919
6665538	5699942	0.6727172261880812	751	0.6727172261880886	6483450293
6077396	4290342	0.4901647023252671	766	0.4901647023252723	4883650471
1408792	99551	0.03619534693022086	805	0.03619534693027312	95139415
5340166	1712543	0.18091053482803354	703	0.18091053482803807	1855381095
1423803	364171	0.14044355272051723	664	0.14044355272056547	380723318
5714377	3095652	0.3399177682995512	715	0.33991776829955556	3465694159
1176192	70174	0.03044305606169917	760	0.03044305606175919	80097099
9960696	8739181	0.7066754834545315	738	0.7066754834545353	9960949668
2822109	40329	0.007179646506095594	767	0.007179646506075866	51683618
489096	139689	0.1587534185550019	894	0.15875341855542233	134234069
4824740	2206094	0.27462160717628425	1007	0.27462160717628903	2433346077
9296158	6613402	0.495870310791076	721	0.4958703107910781	7478971870
2531693	222682	0.04532838352940327	1211	0.04532838352942252	289390383
9559098	7786351	0.6163783542333208	859	0.6163783542333235	9488198967
4667794	1831880	0.22855264038364642	610	0.228552640383651	2134380191
3622032	922539	0.1397945079979398	772	0.13979450799794974	1062369523
9071956	7097657	0.5758099840938673	763	0.5758099840938696	8073342384
3684855	1071274	0.16194110010741258	639	0.16194110010741733	1206790451
2747804	1497787	0.34265069905504386	644	0.3426506990550612	1689320592
2788219	2120836	0.5500736599056824	800	0.5500736599057101	2405557627
9730395	8192341	0.6536638370027273	2768	0.6536638370027302	10030732805
5512333	5386607	0.9117581733956456	776	0.9117581733957071	6792104723
7587858	1869798	0.1347985243066574	756	0.13479852430665426	2204245264
3955802	2559032	0.4317904245939347	1413	0.431790424593945	3131756113
2879598	1698544	0.38028903815984927	927	0.38028903815986653	2011586527
3708344	1161164	0.17607077007519412	758	0.17607077007520358	1371167517
4686987	1461818	0.17528527455008902	700	0.17528527455009585	1697952553
7735357	5533145	0.4999724054947844	797	0.4999724054947879	6430462752
8314841	3967323	0.28942241872797103	762	0.2894224187279734	4488304464
1897322	36417	0.00965920829963618	699	0.009659208299646145	43394320
3159196	207776	0.033630078706915034	880	0.033630078706904286	240201073
1745157	1584363	0.7580043580205197	900	0.7580043580206818	1963249405
6859405	3254442	0.2874029980098678	757	0.28740299800987124	3902789508
7097860	3080182	0.25770069189690026	780	0.2577006918969017	3745356814
2424734	1373544	0.36035304437215887	821	0.36035304437218296	1659578945
1707045	1414190	0.6349454267337846	749	0.6349454267338822	1576872220
4821339	1102009	0.12414842569836004	963	0.12414842569836385	1377214728
3364123	439218	0.0683222077628538	851	0.06832220776285823	482912669
5851244	2736159	0.2822995119383436	770	0.2822995119383476	3147819992
4092770	2985199	0.5150563591866079	785	0.5150563591866198	3583610655
1776695	1503377	0.6596884907094553	767	0.6596884907095545	1721787107
9599027	1085940	0.05882775434169485	910	0.05882775434168928	1334383769
5128738	4048004	0.5842545303442331	827	0.5842545303442426	5904357911
9781524	5091027	0.3228650750681873	995	0.32286507506818973	6934474357
1469302	246663	0.08907537095166007	791	0.08907537095170227	270665822
2560135	336110	0.06872074919829341	812	0.06872074919830948	397507867
4882143	2928005	0.3889091656559073	778	0.3889091656559135	3465737226
3524194	1912355	0.3406544886623233	1275	0.340654488662334	2470711954
6533392	260165	0.020180158511203583	950	0.020180158511209443	311758651
6859966	514820	0.03849915059851605	839	0.03849915059851688	639103190
5041411	840562	0.08842885261232125	1329	0.0884288526123258	1201832099
6388105	2981188	0.2815986018460409	838	0.2815986018460434	3790181755
2772190	1148841	0.243821347027668	1267	0.2438213470276831	1367337180
4412855	1146222	0.14285434188648305	774	0.14285434188648993	1516937433
6612593	4985457	0.5423698165264751	902	0.54236981652648	5764745377
2941205	854852	0.16189326190285191	710	0.1618932619028652	967976389
4234716	3697502	0.7000212875542076	675	0.7000212875542281	4335709939
909758	869143	0.8547152429580599	797	0.8547152429592378	1003915558
7567182	889771	0.06124163945978933	801	0.061241639459801364	1001850343
1530662	1496267	0.9127513600684004	752	0.9127513600692096	1729742049
6359015	1636208	0.14137197194052176	4204	0.1413719719405224	1903312477
4744788	3432455	0.5086132593683916	926	0.5086132593684	4006398508
6682687	732275	0.05690768473301022	764	0.056907684733022545	833035095
1970348	1353776	0.4708673685785947	739	0.47086736857863976	1564043839
7722496	2978811	0.2239493012016931	790	0.2239493012016931	3541900607
2379370	1345287	0.3594508161245241	959	0.3594508161245484	1541016903
7560622	917815	0.06331410919397373	828	0.06331410919398048	1108474697
1255979	623508	0.3041022897299285	699	0.3041022897300081	769664592
7507336	6048032	0.6047930367073482	830	0.6047930367073526	7403277870
9295013	3689814	0.23166405001114942	740	0.2316640500111517	4108825147
1083654	781523	0.5062315544664895	826	0.5062315544666525	907618169
2874999	201010	0.035802902145806614	726	0.03580290214580332	227817956
7086337	1545118	0.11794105515478659	711	0.1179410551547883	1777357589
785691	630572	0.6009017699275064	801	0.6009017699279159	723264775
9639026	2079164	0.11656903141448427	920	0.11656903141448277	2393696247
702200	24327	0.017526272984654145	653	0.017526272984840177	29351940
3367122	1195183	0.203251270536293	739	0.20325127053630218	1499545706
1060117	767097	0.5088076111365889	770	0.5088076111367603	921729803
5724833	2445986	0.25290992914906907	772	0.25290992914907406	2897341415
5383399	2685583	0.30597570044856925	629	0.3059757004485742	3014720841
6345475	479368	0.03876132132821264	714	0.0387613213281961	514177302
8834379	3321461	0.21731626467188658	804	0.21731626467188808	3909889815
5155460	573833	0.057841076151396775	1044	0.05784107615140139	631133987
5456783	5314314	0.9022698195558065	845	0.9022698195558616	6354680930
2438396	1063884	0.2593860236577362	736	0.25938602365775343	1318674537
8090922	3179661	0.2289240779795001	836	0.22892407797950187	3539345571
5109518	4041042	0.5862385239592689	806	0.5862385239592784	4758453970
4466700	4099421	0.776171668235109	880	0.7761716682351365	4716322031
5750602	1698637	0.1648578718735736	851	0.16485787187357823	1835554523
1771280	1426459	0.6044219884956754	867	0.6044219884957568	1644598095
